"PricePerNight","Region","UserIncome","Booked?","Nights"
639,"New York",27589,1,1
421,"Hawaii",71333,1,1
375,"Hawaii",25241,0,0
388,"New York",41469,1,1
242,"Chicago",31245,1,4
273,"Chicago",147315,1,3
382,"Las Vegas",44666,1,2
354,"Chicago",61752,0,0
387,"Chicago",75412,1,4
337,"Hawaii",163175,0,0
452,"Hawaii",138405,1,2
270,"Las Vegas",135924,1,1
630,"Miami",42154,0,0
220,"Las Vegas",156066,1,2
367,"Miami",28407,0,0
633,"New York",183681,0,0
490,"Hawaii",133134,0,0
228,"New York",151911,0,0
384,"New York",125777,1,1
392,"New York",48198,1,5
429,"Washington",63587,0,0
402,"Hawaii",61338,1,1
480,"Hawaii",128278,1,1
263,"Washington",55586,0,0
609,"Washington",88715,0,0
456,"Miami",40310,1,3
447,"Miami",190775,1,2
253,"Las Vegas",108470,1,5
543,"Washington",99560,0,0
415,"Miami",119881,1,5
552,"Las Vegas",48103,0,0
221,"New York",121357,1,2
569,"New York",165237,0,0
321,"Las Vegas",187969,1,1
327,"Miami",166784,1,1
489,"Las Vegas",197427,1,2
627,"Hawaii",166874,1,5
203,"Washington",120155,1,2
358,"Miami",161866,1,4
389,"Hawaii",183959,1,5
406,"Miami",39587,1,5
520,"New York",192256,1,3
614,"Miami",136843,1,3
482,"Washington",62742,0,0
606,"New York",44902,0,0
541,"Washington",180697,1,5
262,"Chicago",112435,0,0
269,"Las Vegas",59939,1,3
286,"Washington",113696,1,3
395,"New York",138139,1,1
239,"Washington",111795,1,2
301,"Las Vegas",156553,1,5
457,"Chicago",64855,1,3
380,"Hawaii",71788,0,0
454,"Hawaii",68567,1,5
573,"New York",34581,0,0
489,"Hawaii",65707,0,0
376,"Miami",167516,1,3
519,"Miami",179898,1,4
249,"Las Vegas",67552,1,3
323,"Las Vegas",38870,1,4
467,"New York",55409,1,1
272,"Hawaii",32455,1,4
584,"Las Vegas",194189,1,3
581,"New York",155745,0,0
415,"Hawaii",148383,1,2
548,"Hawaii",83328,0,0
333,"Washington",198340,1,5
230,"Hawaii",89936,1,1
398,"New York",53666,1,5
408,"Washington",189677,1,1
353,"New York",43723,1,1
283,"Hawaii",25826,1,3
428,"New York",95366,0,0
209,"New York",55271,1,3
548,"Miami",166153,1,4
452,"New York",108898,1,3
489,"New York",118594,1,3
411,"Las Vegas",154250,1,5
326,"Miami",122398,1,1
408,"Las Vegas",173451,1,1
557,"Las Vegas",50605,0,0
464,"Washington",185363,0,0
378,"Chicago",92492,0,0
565,"New York",130020,1,3
343,"New York",32093,1,5
462,"Chicago",149936,1,1
405,"New York",120263,0,0
321,"Washington",150113,1,4
450,"Las Vegas",168038,1,2
304,"Miami",182545,1,2
444,"Las Vegas",92454,1,3
401,"Miami",122778,1,1
259,"Miami",141591,1,3
480,"Miami",147508,1,3
447,"New York",180178,1,4
267,"New York",113869,1,1
452,"Chicago",85754,0,0
392,"Washington",151151,1,1
401,"Washington",94522,0,0
575,"Las Vegas",171597,0,0
524,"Hawaii",187476,1,1
406,"Las Vegas",112242,1,5
435,"New York",165080,1,1
309,"Washington",74086,1,3
234,"Las Vegas",142252,1,2
376,"New York",49390,0,0
206,"Hawaii",73126,1,2
590,"Las Vegas",43220,0,0
647,"Miami",34998,0,0
519,"Hawaii",47830,0,0
572,"Chicago",31255,0,0
601,"Las Vegas",110737,0,0
443,"Hawaii",35243,1,3
450,"Las Vegas",43092,0,0
324,"Hawaii",83906,0,0
497,"Miami",25363,0,0
310,"Miami",88684,1,4
330,"New York",191227,1,2
522,"New York",129930,1,1
527,"Washington",175590,1,1
278,"Hawaii",123334,1,5
338,"New York",113006,1,5
366,"Las Vegas",72971,0,0
235,"Miami",134835,1,1
521,"New York",164159,0,0
448,"Washington",118219,0,0
261,"Miami",124780,1,5
638,"Las Vegas",133172,1,2
453,"Hawaii",173766,0,0
555,"Hawaii",98353,0,0
582,"Las Vegas",87137,0,0
595,"Washington",157750,1,5
560,"New York",126072,1,4
488,"Las Vegas",155966,1,1
483,"Hawaii",197294,1,2
322,"Las Vegas",196180,1,2
213,"Miami",79521,1,3
389,"Chicago",159628,0,0
360,"New York",112497,1,2
377,"Chicago",198344,1,3
277,"Las Vegas",123765,1,5
344,"Chicago",165092,1,4
386,"Las Vegas",70101,0,0
542,"Chicago",192488,0,0
322,"Hawaii",74153,1,1
252,"Hawaii",144192,1,3
213,"New York",145395,1,4
563,"Las Vegas",119778,0,0
416,"New York",86407,1,5
563,"New York",139932,1,5
236,"New York",68207,0,0
252,"Washington",188201,1,3
258,"New York",81482,0,0
532,"New York",149124,1,5
541,"Las Vegas",149841,0,0
647,"Miami",164706,0,0
481,"Miami",135046,1,3
330,"Las Vegas",28343,1,2
290,"Hawaii",110648,1,4
560,"New York",92351,1,5
527,"Hawaii",122985,1,4
298,"Hawaii",138199,1,3
535,"Las Vegas",53133,0,0
590,"Las Vegas",91555,1,2
438,"Washington",153438,1,4
469,"New York",133267,1,5
622,"Washington",161069,1,2
628,"Las Vegas",173807,0,0
497,"Miami",49351,1,4
233,"Las Vegas",161367,1,1
572,"Washington",59401,0,0
416,"Washington",115636,0,0
376,"Las Vegas",94538,1,1
335,"Las Vegas",162324,1,5
310,"Las Vegas",144471,1,1
390,"Miami",117097,1,5
622,"Hawaii",61432,1,1
319,"Miami",186572,0,0
456,"Las Vegas",63675,1,3
291,"Las Vegas",48297,1,1
287,"Washington",88790,1,2
523,"Las Vegas",197162,1,4
341,"Chicago",46568,0,0
262,"New York",35637,1,1
226,"New York",144502,1,1
619,"Las Vegas",70389,1,5
456,"Hawaii",173728,1,1
253,"Miami",143520,1,2
454,"Las Vegas",50979,0,0
443,"Washington",196253,1,5
569,"Washington",119595,1,3
516,"Las Vegas",93974,0,0
455,"Las Vegas",34751,1,4
525,"Las Vegas",149312,0,0
539,"Washington",142456,1,2
372,"Las Vegas",73044,0,0
330,"Washington",191217,0,0
439,"New York",179919,1,5
317,"New York",60055,0,0
574,"Miami",38863,0,0
382,"Miami",25612,1,5
233,"Washington",148909,1,4
629,"New York",109470,1,1
298,"New York",186710,1,5
383,"New York",173567,1,5
482,"Hawaii",173048,1,1
483,"Washington",139838,1,2
348,"Chicago",170416,1,4
263,"Chicago",61356,1,5
612,"Miami",128412,1,2
470,"New York",199064,1,3
537,"New York",55200,0,0
614,"New York",95262,1,1
438,"Washington",185098,1,2
367,"Las Vegas",71009,1,4
230,"New York",63338,1,3
584,"Las Vegas",118304,0,0
430,"Chicago",166318,1,5
294,"Miami",189755,1,5
369,"Las Vegas",65176,0,0
293,"Hawaii",77200,0,0
407,"Washington",104220,1,5
309,"New York",81682,0,0
253,"Washington",68070,1,5
233,"Chicago",56681,1,5
511,"Chicago",32373,0,0
329,"Hawaii",51057,1,4
267,"Hawaii",130730,1,3
638,"Washington",43909,0,0
385,"New York",173959,1,3
381,"Las Vegas",146902,1,2
492,"Las Vegas",140782,1,3
612,"New York",72484,0,0
297,"New York",136392,1,5
447,"Las Vegas",160520,0,0
524,"Chicago",67845,0,0
379,"Miami",181435,1,3
242,"Las Vegas",191943,1,3
486,"Las Vegas",88138,0,0
201,"Miami",62296,1,1
295,"Las Vegas",58857,0,0
506,"Miami",180551,1,1
590,"Miami",59577,0,0
560,"Chicago",191142,0,0
261,"Las Vegas",152980,1,2
374,"Las Vegas",171664,1,2
555,"New York",62224,0,0
512,"Las Vegas",34710,0,0
467,"Miami",130047,1,1
256,"New York",109461,1,5
450,"Las Vegas",190707,1,5
402,"Washington",109427,1,2
545,"New York",97694,0,0
212,"Miami",183656,1,4
288,"Miami",187401,1,2
597,"Washington",70202,1,1
249,"New York",183684,0,0
636,"New York",135406,1,3
373,"Washington",54830,0,0
586,"Hawaii",110876,1,3
599,"Miami",132028,0,0
420,"New York",111959,0,0
523,"Miami",90119,0,0
419,"New York",128268,1,1
645,"New York",58537,0,0
229,"Washington",120993,1,3
271,"Las Vegas",159157,1,2
553,"Las Vegas",165163,1,1
444,"Chicago",153646,1,4
387,"Chicago",78310,1,1
649,"New York",55125,0,0
315,"Las Vegas",195677,1,2
429,"Las Vegas",49465,0,0
236,"New York",180809,1,1
566,"Miami",115296,0,0
372,"New York",113216,1,4
561,"New York",36239,0,0
289,"Miami",53420,0,0
626,"Chicago",119532,0,0
356,"Hawaii",110590,1,2
435,"Las Vegas",142272,0,0
250,"Miami",115064,1,2
599,"Washington",187004,1,4
629,"New York",145587,1,4
218,"Washington",98859,1,1
422,"Las Vegas",108432,0,0
302,"Miami",111032,1,4
586,"Washington",43027,1,5
439,"New York",70263,0,0
202,"Las Vegas",191119,1,5
325,"Hawaii",156898,1,5
346,"Miami",69760,1,1
465,"Hawaii",70421,0,0
312,"Washington",55188,0,0
219,"Hawaii",157675,1,3
250,"New York",29238,1,4
517,"New York",174701,1,1
623,"Washington",38015,0,0
340,"New York",144743,1,1
235,"Miami",46578,1,1
345,"Chicago",36510,1,3
481,"Miami",102957,0,0
398,"Las Vegas",199247,1,3
561,"Las Vegas",187253,1,1
326,"Las Vegas",36943,1,1
457,"Miami",100070,0,0
219,"New York",157480,1,5
286,"Las Vegas",135167,1,3
527,"Miami",80336,1,4
572,"New York",108228,0,0
430,"Hawaii",100614,0,0
455,"Miami",194304,1,5
201,"Las Vegas",179858,1,3
265,"Las Vegas",123129,1,4
590,"New York",39937,1,4
237,"New York",148654,1,5
310,"Chicago",157115,1,4
642,"Washington",122448,1,3
460,"Miami",108428,1,3
312,"Las Vegas",51666,1,5
477,"Hawaii",184378,1,5
214,"Miami",120385,1,1
266,"Chicago",47468,0,0
516,"Washington",82906,0,0
230,"Washington",121478,1,5
480,"New York",184680,1,5
622,"Hawaii",194523,0,0
240,"New York",64392,1,2
638,"Las Vegas",25388,1,4
212,"Las Vegas",119857,1,5
526,"Miami",165363,1,4
404,"Washington",156983,1,1
455,"New York",35535,0,0
593,"Las Vegas",134508,0,0
450,"New York",35241,1,2
532,"New York",77367,1,2
480,"New York",100925,1,5
340,"Hawaii",86718,1,3
376,"Miami",189407,1,4
291,"Miami",178661,1,4
584,"Washington",80237,1,2
473,"Chicago",80894,0,0
540,"Hawaii",29441,1,1
453,"Hawaii",143770,0,0
324,"New York",196239,1,5
531,"Las Vegas",171557,1,2
447,"Washington",168741,0,0
356,"Miami",136267,1,2
432,"Miami",71708,1,2
567,"New York",34096,0,0
437,"Hawaii",122358,1,1
291,"Chicago",164001,1,4
582,"Miami",196776,1,2
367,"Miami",190860,1,4
336,"New York",122300,1,5
547,"Miami",137697,1,2
530,"Hawaii",189974,1,1
578,"Las Vegas",129589,0,0
456,"Washington",93458,0,0
212,"Miami",148631,1,4
419,"Las Vegas",83992,0,0
444,"New York",45021,1,4
576,"Miami",105314,0,0
528,"Las Vegas",100256,1,4
450,"New York",151528,0,0
233,"Washington",80310,1,1
261,"Hawaii",32716,0,0
508,"Las Vegas",194496,1,3
245,"Hawaii",167239,1,3
292,"Washington",186041,1,2
365,"Washington",117275,1,1
581,"New York",165572,1,4
307,"Miami",86060,1,5
517,"Chicago",79541,0,0
248,"Miami",171721,0,0
551,"New York",148950,1,3
315,"Las Vegas",73176,0,0
447,"Las Vegas",34304,1,1
215,"Miami",181556,1,3
563,"Las Vegas",170911,1,4
352,"New York",196781,1,5
612,"New York",150355,1,3
361,"Miami",110217,1,3
639,"Las Vegas",145869,0,0
373,"Las Vegas",72053,1,3
420,"Hawaii",101675,0,0
421,"New York",108003,1,1
206,"Las Vegas",171020,1,2
489,"Miami",82638,0,0
431,"New York",191815,1,4
344,"New York",43873,0,0
462,"Las Vegas",33609,0,0
478,"Hawaii",89279,0,0
397,"Hawaii",130309,1,1
277,"New York",83055,1,1
522,"Chicago",150724,0,0
537,"Washington",185512,1,5
580,"New York",48908,0,0
441,"Hawaii",27408,0,0
336,"New York",172368,1,3
405,"Las Vegas",185533,1,2
373,"Las Vegas",190482,1,3
312,"New York",183364,1,3
495,"Hawaii",188262,1,2
630,"Miami",102323,1,2
331,"New York",139011,1,1
493,"Las Vegas",160675,1,2
441,"Miami",192467,1,5
469,"New York",134151,1,3
211,"Washington",139964,1,1
202,"Hawaii",130144,1,4
259,"Miami",94385,1,1
211,"New York",162436,1,2
241,"Hawaii",96796,1,5
414,"New York",174279,0,0
288,"Washington",160053,1,5
567,"Hawaii",89835,0,0
310,"Hawaii",174824,1,5
420,"Chicago",164790,1,1
492,"Washington",50581,0,0
271,"New York",139475,0,0
577,"New York",141805,1,4
396,"New York",70506,0,0
305,"New York",80304,1,3
334,"Washington",153832,1,3
272,"Las Vegas",132881,1,1
464,"Miami",124818,1,3
267,"Hawaii",56132,0,0
281,"Chicago",148219,1,5
353,"Chicago",63750,1,5
283,"Hawaii",34810,1,3
382,"Las Vegas",115993,1,1
476,"Washington",81352,1,4
509,"Miami",37276,0,0
571,"Miami",161810,1,2
368,"Miami",70743,1,1
629,"Miami",44487,0,0
208,"Washington",25103,0,0
476,"New York",143144,1,4
409,"New York",105604,1,1
360,"Las Vegas",144732,1,4
597,"Las Vegas",194434,1,3
234,"Las Vegas",191591,1,3
597,"Las Vegas",51965,1,4
285,"Hawaii",106740,1,5
297,"Washington",122094,1,4
591,"Washington",134388,0,0
227,"Chicago",61811,1,5
306,"Miami",193393,1,5
647,"Washington",144531,1,3
505,"Washington",76534,1,5
396,"New York",142245,1,5
370,"Miami",160016,1,5
408,"New York",139085,1,2
561,"Miami",76023,0,0
498,"Las Vegas",127331,1,4
410,"New York",199690,1,1
224,"Washington",169481,1,4
307,"Miami",31556,0,0
305,"Washington",35284,0,0
304,"Hawaii",29803,1,4
228,"Las Vegas",94655,1,3
424,"New York",141239,0,0
310,"Washington",105970,1,3
541,"New York",57774,0,0
446,"Las Vegas",37608,0,0
627,"Las Vegas",158599,1,5
239,"Washington",129578,1,5
627,"Hawaii",117385,0,0
525,"Las Vegas",144059,1,2
615,"Las Vegas",141900,1,4
476,"Hawaii",92137,0,0
272,"Miami",156572,1,3
282,"Miami",83933,0,0
529,"Washington",160432,1,3
465,"Chicago",192351,1,1
341,"Miami",187433,0,0
548,"Las Vegas",173186,1,3
351,"Washington",99940,1,1
585,"Chicago",32676,0,0
461,"New York",72214,1,4
387,"Miami",90975,1,2
620,"Chicago",137592,0,0
408,"New York",93987,0,0
245,"Washington",105819,1,3
409,"Chicago",127950,0,0
643,"Las Vegas",45385,1,2
616,"Washington",111798,1,1
396,"Las Vegas",34884,0,0
591,"Miami",134650,1,2
335,"Miami",193193,1,4
559,"Hawaii",109924,1,5
560,"Chicago",72098,1,1
374,"New York",167998,1,4
372,"Las Vegas",70513,1,5
490,"New York",176690,1,3
588,"Las Vegas",86657,0,0
495,"Hawaii",27303,0,0
432,"New York",128790,1,5
267,"New York",190279,1,2
476,"Chicago",65880,0,0
219,"New York",62901,1,3
424,"Hawaii",49184,1,3
533,"Miami",27305,0,0
539,"Washington",165908,1,4
228,"Las Vegas",182892,1,3
399,"Las Vegas",69195,1,4
425,"Washington",104916,1,4
322,"New York",137483,0,0
469,"Las Vegas",185649,1,4
531,"Hawaii",197250,0,0
521,"Miami",88173,0,0
252,"New York",127857,1,1
459,"Miami",172684,1,2
559,"Las Vegas",176918,1,5
304,"Chicago",31932,1,3
526,"Washington",68641,0,0
577,"Miami",149466,0,0
253,"Las Vegas",93083,0,0
632,"Washington",45439,0,0
536,"Washington",43664,0,0
565,"Hawaii",170359,1,5
285,"Hawaii",138042,1,3
212,"Hawaii",100444,1,2
589,"New York",30911,0,0
614,"Hawaii",150553,0,0
262,"Hawaii",168203,1,5
415,"Hawaii",118695,1,3
408,"Las Vegas",177523,1,5
515,"New York",43240,0,0
230,"Washington",164727,1,3
530,"Las Vegas",125526,1,4
378,"Washington",188770,1,2
408,"Hawaii",125162,1,3
526,"Miami",159805,0,0
412,"Miami",51081,0,0
650,"New York",176368,1,5
581,"Las Vegas",84839,1,4
573,"New York",183484,0,0
543,"Las Vegas",117940,1,2
250,"Washington",91578,1,2
578,"Las Vegas",199554,0,0
566,"Las Vegas",189778,1,3
646,"Las Vegas",101374,0,0
222,"Chicago",58711,1,5
536,"Chicago",33547,0,0
389,"Washington",197840,1,4
462,"Washington",116983,1,2
574,"Washington",63859,0,0
206,"Las Vegas",96215,1,1
205,"Hawaii",100348,1,2
648,"Hawaii",80018,0,0
545,"Las Vegas",167415,1,1
342,"Las Vegas",158553,1,1
565,"Miami",77892,1,4
646,"Washington",136285,0,0
290,"Miami",137881,1,1
491,"New York",128666,1,5
397,"Hawaii",149847,1,4
622,"Miami",160106,0,0
645,"Las Vegas",70892,0,0
405,"Hawaii",77636,1,3
304,"Miami",114639,0,0
513,"Miami",128952,1,4
450,"Hawaii",93340,1,2
463,"New York",192974,1,4
395,"Miami",106652,0,0
392,"Las Vegas",143953,1,3
469,"Las Vegas",182205,0,0
403,"New York",28687,0,0
630,"Hawaii",149208,0,0
580,"Las Vegas",161146,1,4
300,"New York",32334,0,0
389,"Chicago",29725,0,0
389,"Chicago",137578,1,1
209,"Chicago",30490,0,0
371,"Chicago",58640,1,2
390,"Hawaii",80083,1,3
286,"Las Vegas",77803,0,0
517,"Hawaii",178231,1,4
206,"New York",174386,1,3
529,"Las Vegas",101383,1,4
395,"Miami",198506,1,5
529,"Washington",119397,1,4
206,"Washington",111341,1,4
220,"Miami",70944,0,0
388,"Washington",94025,0,0
490,"New York",63829,1,5
299,"Chicago",182881,1,4
575,"Las Vegas",183707,1,1
513,"New York",33611,0,0
605,"New York",69776,1,4
386,"New York",131222,1,5
385,"New York",97180,1,3
313,"New York",192265,1,2
368,"Miami",43094,1,2
304,"New York",48734,1,3
619,"Washington",118229,0,0
414,"Las Vegas",105328,0,0
221,"New York",102040,0,0
548,"Las Vegas",125019,0,0
349,"Miami",173186,1,5
449,"New York",185591,1,3
504,"Las Vegas",42670,1,1
325,"Hawaii",190692,1,5
224,"Miami",63465,1,3
392,"Hawaii",126584,1,4
475,"Washington",172307,1,4
639,"Miami",192241,1,2
636,"Hawaii",52927,0,0
240,"Washington",115570,1,2
424,"Miami",139079,1,1
378,"Chicago",40358,1,5
376,"Miami",173795,1,1
343,"Las Vegas",68533,1,1
507,"Chicago",162534,1,5
328,"Chicago",196854,1,4
376,"New York",27725,0,0
646,"New York",60795,0,0
556,"Las Vegas",184903,0,0
341,"New York",74199,1,1
568,"Washington",39763,1,1
299,"New York",148754,1,4
425,"Hawaii",175657,1,5
275,"Las Vegas",77312,1,4
254,"Miami",171771,1,2
604,"Las Vegas",100939,1,5
242,"Las Vegas",33962,0,0
589,"Miami",56983,0,0
324,"Washington",89510,1,1
212,"Hawaii",50205,1,4
554,"Chicago",162140,0,0
361,"New York",188621,1,2
211,"Miami",34788,0,0
536,"New York",139314,1,2
213,"Miami",95470,1,1
395,"Chicago",25686,0,0
315,"New York",48910,1,2
424,"Miami",199191,1,4
494,"New York",194455,1,3
238,"Las Vegas",107403,0,0
281,"Chicago",150740,1,3
247,"Washington",103495,1,3
566,"Las Vegas",188053,1,5
482,"Hawaii",64093,0,0
484,"Las Vegas",68124,1,5
376,"Las Vegas",32459,0,0
395,"Miami",198992,0,0
357,"Miami",25509,1,2
557,"Las Vegas",64248,0,0
599,"Miami",100059,0,0
493,"Washington",165602,1,1
467,"Las Vegas",180904,1,2
348,"New York",75865,1,1
234,"Washington",44775,0,0
466,"Las Vegas",33653,0,0
280,"Miami",107249,1,2
534,"New York",186256,1,2
332,"Chicago",126022,1,3
488,"Miami",89921,1,2
256,"New York",111960,0,0
315,"Chicago",63724,0,0
569,"New York",111817,1,1
562,"New York",106115,1,3
221,"New York",175368,1,1
594,"Miami",71560,0,0
258,"Chicago",42645,0,0
474,"Las Vegas",147854,1,4
411,"Las Vegas",168438,1,1
451,"Las Vegas",191458,1,1
529,"Las Vegas",85372,0,0
411,"Chicago",43642,0,0
645,"Miami",32333,0,0
643,"Hawaii",34270,0,0
377,"New York",68940,1,2
474,"Washington",123897,1,5
355,"Las Vegas",183042,1,3
397,"Chicago",143202,1,3
303,"New York",72646,0,0
203,"Hawaii",85736,1,5
211,"Washington",133059,1,3
226,"Miami",60974,0,0
544,"Hawaii",155752,0,0
411,"Washington",137844,0,0
583,"Miami",27550,0,0
462,"New York",161957,0,0
284,"Miami",28062,0,0
474,"New York",68052,1,1
602,"Washington",105410,1,5
557,"Las Vegas",51469,0,0
427,"Las Vegas",83264,1,1
390,"Chicago",151643,1,1
494,"Miami",194865,0,0
599,"New York",68342,1,1
601,"Chicago",29070,1,5
280,"Washington",124694,1,2
316,"Hawaii",190575,0,0
251,"Las Vegas",139730,1,2
559,"Hawaii",108324,1,3
249,"Chicago",145602,1,1
573,"Las Vegas",31987,0,0
547,"Washington",81558,0,0
625,"Washington",167810,1,3
410,"Las Vegas",104784,1,1
623,"Miami",194094,0,0
553,"Las Vegas",73474,1,4
594,"Hawaii",28872,0,0
378,"New York",38482,1,3
245,"Chicago",32034,1,1
325,"Hawaii",75059,1,5
525,"Hawaii",50573,0,0
360,"Chicago",168994,1,3
372,"Hawaii",179839,1,1
214,"Miami",129384,1,4
435,"Las Vegas",38378,0,0
254,"New York",94003,1,1
598,"Hawaii",68872,0,0
234,"New York",106046,1,1
553,"Las Vegas",84757,0,0
584,"Washington",183204,1,5
217,"Washington",29688,1,2
324,"Las Vegas",191548,1,5
489,"Miami",166831,1,3
553,"New York",125462,0,0
380,"Hawaii",118713,1,2
621,"Hawaii",94018,0,0
376,"Washington",112278,1,3
391,"Chicago",187812,1,4
329,"New York",108995,0,0
475,"New York",79827,1,4
451,"Miami",186012,1,4
218,"Washington",122393,0,0
535,"Miami",45316,0,0
293,"Chicago",68110,1,3
495,"Miami",188342,0,0
435,"Hawaii",52294,0,0
485,"Washington",174973,0,0
478,"Las Vegas",47977,0,0
328,"New York",81065,0,0
301,"Chicago",157342,1,5
443,"Las Vegas",151250,1,2
648,"New York",145375,1,4
348,"Washington",130337,0,0
346,"Chicago",60339,1,5
216,"Las Vegas",112409,1,3
437,"New York",67629,1,2
469,"New York",143607,1,3
534,"Washington",150631,1,3
629,"Washington",131487,0,0
420,"Washington",92089,0,0
237,"Chicago",32826,0,0
317,"New York",91567,0,0
594,"Washington",168615,0,0
583,"New York",155068,1,4
579,"Las Vegas",188789,0,0
626,"Las Vegas",116542,0,0
494,"Las Vegas",190075,1,2
420,"New York",153805,0,0
284,"Las Vegas",177500,0,0
521,"Hawaii",38281,0,0
238,"New York",117724,0,0
408,"Miami",132895,1,2
621,"Las Vegas",95218,1,2
580,"Washington",137337,1,1
522,"Washington",136157,1,5
256,"Miami",153261,1,5
468,"Washington",71759,1,5
645,"Hawaii",92860,1,2
477,"Miami",103122,1,4
323,"Las Vegas",195295,1,3
229,"Washington",110382,1,5
233,"New York",188190,1,4
593,"Hawaii",151072,1,4
363,"New York",88123,1,2
626,"Chicago",83378,0,0
451,"New York",71350,0,0
431,"Hawaii",110223,1,4
626,"Las Vegas",177675,1,4
249,"Hawaii",96986,1,5
569,"Miami",83158,1,4
370,"Las Vegas",72881,1,1
450,"Washington",131961,1,3
341,"Las Vegas",156309,1,5
237,"Las Vegas",74902,1,3
551,"Hawaii",189701,1,3
287,"New York",96938,1,1
495,"New York",132442,0,0
396,"New York",90078,0,0
289,"Hawaii",64072,1,5
648,"Las Vegas",176126,1,5
401,"Miami",105480,1,4
214,"Las Vegas",34855,0,0
622,"Chicago",105036,0,0
592,"New York",43820,0,0
471,"Hawaii",64520,1,2
335,"Las Vegas",136041,0,0
564,"Las Vegas",60897,0,0
628,"Hawaii",168647,0,0
583,"Miami",83668,1,3
257,"Hawaii",113269,1,3
636,"Washington",34282,1,3
451,"Las Vegas",132299,1,5
202,"Washington",70079,1,1
261,"Miami",192457,1,4
203,"Chicago",37614,1,2
568,"Las Vegas",131217,1,4
552,"Miami",155458,1,1
619,"Hawaii",184950,0,0
366,"New York",75277,1,1
639,"Miami",58194,0,0
571,"New York",141558,0,0
554,"Hawaii",154573,1,2
480,"Las Vegas",180907,1,5
635,"New York",48229,1,3
425,"Washington",154407,1,2
602,"Washington",128513,1,4
380,"Hawaii",78367,0,0
401,"Las Vegas",94432,1,4
621,"New York",188970,1,5
507,"Las Vegas",87926,1,3
208,"Miami",59514,1,1
274,"New York",172706,1,3
423,"Miami",46278,1,5
392,"Hawaii",111489,1,4
646,"Las Vegas",51229,1,4
600,"Chicago",70737,0,0
356,"Chicago",105854,0,0
518,"Miami",196001,1,3
609,"Chicago",171155,1,5
504,"Hawaii",196903,1,4
488,"Hawaii",37428,0,0
267,"Las Vegas",54970,0,0
471,"New York",111845,0,0
323,"Miami",172380,1,5
406,"Miami",106432,1,1
300,"Hawaii",161134,1,3
315,"Las Vegas",140393,1,3
494,"Miami",136373,1,2
412,"New York",164603,1,1
272,"Las Vegas",140123,0,0
322,"Las Vegas",197923,1,3
521,"Hawaii",178912,1,5
476,"New York",42059,0,0
259,"Miami",188651,1,5
232,"New York",145985,1,1
635,"Las Vegas",38555,0,0
366,"Miami",109695,0,0
505,"Hawaii",103027,1,5
581,"Las Vegas",182220,1,1
309,"Washington",109213,1,4
